,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,genres1
5180,tt1003034,movie,Perrier's Bounty,Perrier's Bounty,0,2009,88,"Action,Comedy,Crime",6.4,6398,Action
5182,tt0454841,movie,The Hills Have Eyes,The Hills Have Eyes,0,2006,107,"Horror,Thriller",6.4,157626,Horror
5185,tt7343526,movie,Chesley Bonestell: A Brush with the Future,Chesley Bonestell: A Brush with the Future,0,2018,96,"Biography,Documentary,History",8.6,27,Biography
5189,tt0303838,movie,Chaplin's Goliath,Chaplin's Goliath,0,1996,54,"Biography,Documentary",7.2,98,Biography
5195,tt0243490,movie,The Pied Piper of Cleveland: A Day in the Life of a Famous Disc Jockey,The Pied Piper of Cleveland: A Day in the Life of a Famous Disc Jockey,0,1955,48,"Documentary,Music",8.6,16,Documentary
5196,tt0140242,movie,Hot Blood,Hot Blood,0,1989,92,"Crime,Drama",4.1,47,Crime
5200,tt5253630,movie,Gautas Iskvietimas,Gautas Iskvietimas,0,2016,84,Comedy,6.2,1389,Comedy
5209,tt0083792,movie,The Dark Room,The Dark Room,0,1982,94,"Drama,Thriller",5.5,59,Drama
5216,tt2853806,movie,Assignment,Assignment,0,2013,45,"Crime,Thriller",2.5,223,Crime
5217,tt0244147,movie,Interrupted Song,Shetskvetili simgera,0,1960,100,"Romance,War",7.2,33,Romance
5222,tt2179155,movie,Alguém Como Eu,Alguém Como Eu,0,2017,87,"Comedy,Romance",4.4,156,Comedy
5235,tt11668320,movie,"Crazy, Not Insane","Crazy, Not Insane",0,2020,117,"Biography,Crime,Documentary",7.0,406,Biography
5236,tt0080743,movie,The Flag of Iron,Tie qi men,0,1980,113,"Action,Drama",6.9,333,Action
5239,tt7934860,movie,Roy's World: Barry Gifford's Chicago,Roy's World: Barry Gifford's Chicago,0,2020,75,Documentary,8.3,9,Documentary
5244,tt0041402,movie,The Street,Gatan,0,1949,87,Drama,5.4,46,Drama
5251,tt0257151,movie,Sex and Astrology,Sex and Astrology,1,1971,82,"Adult,Comedy,Fantasy",3.4,16,Adult
5253,tt10406288,movie,Macabro,Macabro,0,2019,100,Thriller,6.7,102,Thriller
5256,tt0882800,movie,Pretpark Nederland,Pretpark Nederland,0,2006,90,Documentary,7.3,265,Documentary
5258,tt4527172,movie,Durch seine Venen fließt Blei,Durch seine Venen fließt Blei,0,2017,55,"Drama,Western",7.5,29,Drama
5260,tt7601308,movie,Ira,Ira,0,2018,139,"Crime,Mystery,Thriller",6.9,705,Crime
5261,tt0085357,movie,La conquista de Albania,La conquista de Albania,0,1983,122,"Adventure,Drama,History",5.8,56,Adventure
5264,tt0074381,movie,Deadly Hero,Deadly Hero,0,1975,102,"Crime,Drama,Thriller",5.9,259,Crime
5266,tt0446453,movie,Riki Riki,Riki Riki,0,2005,90,Comedy,4.9,27,Comedy
5267,tt4145002,movie,Salome,Salome,0,2014,59,"Biography,Documentary",6.7,6,Biography
5268,tt1222815,movie,Chimpanzee,Chimpanzee,0,2012,78,"Documentary,Family",7.2,5875,Documentary
5269,tt0077560,movie,Flaming Hearts,Flammende Herzen,0,1978,95,"Comedy,Drama,Romance",7.0,19,Comedy
5272,tt0046511,movie,Journey to Italy,Viaggio in Italia,0,1954,85,"Drama,Romance",7.4,8894,Drama
5277,tt0167204,movie,"I zhizn, i slyozy, i lyubov...","I zhizn, i slyozy, i lyubov...",0,1984,103,Drama,7.8,76,Drama
5282,tt0427336,movie,Hasanboguldu,Hasanboguldu,0,1990,89,"Drama,Romance",6.4,176,Drama
5285,tt0055026,movie,Ring-A-Ding Rhythm!,"It's Trad, Dad!",0,1962,78,"Comedy,Musical",6.0,349,Comedy
5287,tt0355611,movie,Jonny Vang,Jonny Vang,0,2003,85,"Comedy,Drama,Mystery",6.3,1450,Comedy
5294,tt0024219,movie,King of the Jungle,King of the Jungle,0,1933,73,"Action,Adventure",6.8,135,Action
5295,tt0022863,movie,Evenings for Sale,Evenings for Sale,0,1932,61,Comedy,7.1,59,Comedy
5299,tt1368989,movie,Prometheus Triumphant,Prometheus Triumphant,0,2006,80,"Fantasy,Horror,Thriller",5.1,71,Fantasy
5300,tt1339178,movie,Sunshine Away,Sunshine Away,0,2008,108,"Horror,Mystery",7.0,5,Horror
5301,tt2020015,movie,Gymnast,Gymnast,0,2011,89,"Documentary,Sport",7.0,25,Documentary
5303,tt3307368,movie,"Leave It for Tomorrow, for Night Has Fallen",Bukas na lang sapagkat gabi na,0,2013,106,Drama,5.7,12,Drama
5309,tt0102032,movie,High Strung,High Strung,0,1992,93,Comedy,6.8,1932,Comedy
5311,tt0091748,movie,The Perils of P.K.,The Perils of P.K.,0,1986,90,Comedy,3.4,24,Comedy
5315,tt2740452,movie,The Assignment 1.0,L'engagement 1.0,0,2013,86,Thriller,6.3,7,Thriller
5318,tt0029579,movie,Slim,Slim,0,1937,85,"Drama,Romance",6.3,360,Drama
5319,tt0423515,movie,Way of the Vampire,Way of the Vampire,0,2005,82,"Action,Horror,Thriller",1.9,1480,Action
5322,tt11084380,movie,Rainaldo Graziani da Meridiano Zero al Soggetto Radicale... da Evola a Dugin,Rainaldo Graziani da Meridiano Zero al Soggetto Radicale... da Evola a Dugin,0,2019,240,Documentary,10.0,8,Documentary
5330,tt0121622,movie,Rally,Bensaa suonissa,0,1970,97,"Drama,Sport",5.8,243,Drama
5331,tt4842648,movie,Botanical Books,"Shokubutsu zukan: Unmei no koi, hiroimashita",0,2016,112,"Drama,Romance",6.4,367,Drama
5336,tt0198280,movie,Repeated Absences,Absences répétées,0,1972,78,Drama,6.7,78,Drama
5337,tt5479602,movie,Ukrali zebru,Ukrali zebru,0,1972,68,"Comedy,Family",6.4,9,Comedy
5346,tt0055329,movie,Probabilità zero,Probabilità zero,0,1969,95,"Action,Drama,War",5.7,99,Action
5354,tt0368431,movie,Wasteland,Wasteland,0,2002,116,Drama,5.8,28,Drama
5355,tt1259793,movie,WorldRevolution,Weltrevolution,0,2008,91,"Biography,Documentary,Music",8.2,19,Biography
5366,tt0058662,movie,Tintansón CruZoe,Tintansón CruZoe,0,1965,90,"Comedy,Fantasy",6.5,33,Comedy
5374,tt0275063,movie,"Wahiba, Queen of the Gypsies",Wahiba malikat al-ghagar,0,1951,110,Drama,4.0,5,Drama
5379,tt9257484,movie,Rattlesnake,Rattlesnake,0,2019,85,"Drama,Horror,Mystery",4.6,7218,Drama
5385,tt0047939,movie,Cinerama Holiday,Cinerama Holiday,0,1955,119,Documentary,7.2,108,Documentary
5386,tt0108999,movie,...And the Earth Did Not Swallow Him,...And the Earth Did Not Swallow Him,0,1994,99,Drama,6.5,127,Drama
5388,tt1740764,movie,How Can You Tell If the Little Fish Are Happy?,How Can You Tell If the Little Fish Are Happy?,0,2010,100,Documentary,8.8,9,Documentary
5389,tt0089941,movie,Runaway Train,Runaway Train,0,1985,111,"Action,Adventure,Drama",7.2,26587,Action
5390,tt1646217,movie,Mr. Singh/Mrs. Mehta,Mr. Singh/Mrs. Mehta,0,2010,118,Drama,4.2,176,Drama
5391,tt4306702,movie,Vellaikaara Durai,Vellaikaara Durai,0,2014,137,"Comedy,Romance",3.7,144,Comedy
5393,tt7115500,movie,Die in One Day,Die in One Day,0,2017,79,"Horror,Thriller",4.1,503,Horror
5395,tt4539364,movie,Kung Fu Angels,Cing ceon dau,0,2014,87,"Comedy,Romance",5.3,37,Comedy
5399,tt0156864,movie,Palum Pazhamum,Palum Pazhamum,0,1961,184,Drama,7.4,39,Drama
5406,tt0219808,movie,The Hookers,The Hookers,0,1967,70,Drama,4.7,66,Drama
5410,tt0201262,movie,Tie yan,Tie yan,0,1979,87,"Action,Adventure",5.4,25,Action
5411,tt4038030,movie,Ironwood,Ironwood,0,2017,69,"Comedy,Drama",5.9,13,Comedy
5412,tt0963183,movie,Lost: Black Earth,Lost: Black Earth,0,2004,48,"Adventure,Sci-Fi",4.4,82,Adventure
5413,tt3282664,movie,Pinch,Pinch,0,2015,81,"Crime,Drama",5.9,38,Crime
5415,tt0833474,movie,Janem Janem,Janem Janem,0,2005,105,Drama,6.8,26,Drama
5418,tt2098843,movie,The Paddy Lincoln Gang,The Paddy Lincoln Gang,0,2014,90,Drama,7.9,66,Drama
5421,tt1331110,movie,Liar,Menteur,0,2009,78,Drama,6.5,33,Drama
5430,tt0369816,movie,"Paris, Dabar","Paris, Dabar",0,2003,90,Comedy,7.5,24,Comedy
5440,tt0082752,movie,Il minestrone,Il minestrone,0,1981,104,"Comedy,Drama",7.2,202,Comedy
5443,tt4109632,movie,A Million Happy Nows,A Million Happy Nows,0,2017,80,"Drama,Romance",6.2,279,Drama
5453,tt10270592,movie,"I, Leonardo","Io, Leonardo",0,2019,90,"Biography,Drama",5.5,276,Biography
5459,tt7304032,movie,Kanikuly prezidenta,Kanikuly prezidenta,0,2018,105,Comedy,4.3,246,Comedy
5460,tt9020334,movie,The Silence Of Om,The Silence Of Om,0,2018,100,Drama,5.3,10,Drama
5468,tt6168562,movie,Africa's Outsiders,Africa's Outsiders,0,2006,50,Documentary,7.4,16,Documentary
5469,tt2224289,movie,L'histoire de nos petites morts,L'histoire de nos petites morts,0,2012,90,Drama,7.3,6,Drama
5472,tt0053055,movie,48 Hours to Live,Med fara för livet,0,1959,100,"Crime,Mystery",4.1,10,Crime
5482,tt1582425,movie,Thank You New York,Thank You New York,0,2009,80,"Comedy,Drama,Romance",7.5,6,Comedy
5484,tt0480705,movie,Ode to Joy,Oda do radosci,0,2005,118,Drama,6.6,215,Drama
5487,tt3468824,movie,Golden Five,Golden Five,0,2016,83,"Drama,History,Romance",7.3,189,Drama
5488,tt0052639,movie,Blue Denim,Blue Denim,0,1959,89,"Drama,Romance",6.7,552,Drama
5495,tt0083047,movie,Tara Tara Tara Tara,Tara Tara Tara Tara,1,1981,78,Adult,6.2,57,Adult
5499,tt0059276,movie,Hokuspokus oder: Wie lasse ich meinen Mann verschwinden...?,Hokuspokus oder: Wie lasse ich meinen Mann verschwinden...?,0,1966,100,Comedy,6.3,144,Comedy
5501,tt0469903,movie,The Express,The Express,0,2008,130,"Biography,Drama,Sport",7.3,19726,Biography
5503,tt0305275,movie,Battleship Texas: The Lone Star Ship,Battleship Texas: The Lone Star Ship,0,2001,46,"Documentary,War",9.6,5,Documentary
5506,tt0092206,movie,The Whistle Blower,The Whistle Blower,0,1986,100,Thriller,6.2,1951,Thriller
5507,tt0077784,movie,Just Crazy About Horses,Just Crazy About Horses,0,1978,105,Documentary,8.2,6,Documentary
5509,tt0066328,movie,Santa and the Three Bears,Santa and the Three Bears,0,1970,46,"Animation,Family,Fantasy",7.0,569,Animation
5515,tt0117766,movie,Struggles in Steel: The Fight for Equal Opportunity,Struggles in Steel: The Fight for Equal Opportunity,0,1996,58,"Documentary,History",7.6,28,Documentary
5519,tt0076146,movie,A Tale of Sorrow,Hishu monogatari,0,1977,93,Drama,6.4,198,Drama
5523,tt0058523,movie,Ride the Wild Surf,Ride the Wild Surf,0,1964,101,"Comedy,Drama,Sport",6.0,658,Comedy
5524,tt4195080,movie,Burning Man,Plonacy facet,0,2006,91,Documentary,6.4,5,Documentary
5527,tt1463403,movie,Case Unknown,Enen,0,2009,95,Thriller,6.4,297,Thriller
5529,tt2042544,movie,Gothic Assassins,Gothic Assassins,0,2012,116,"Action,Drama,Sci-Fi",6.1,36,Action
5533,tt1729661,movie,Taita Boves,Taita Boves,0,2010,100,"Action,Drama,History",7.0,95,Action
5540,tt4302612,movie,Roshmia,Roshmia,0,2015,70,Documentary,7.0,22,Documentary
5546,tt6704974,movie,To the Ends of the World,Les confins du monde,0,2018,103,"Drama,War",6.3,909,Drama
5549,tt0470521,movie,The Love Season,Saawan... The Love Season,0,2006,123,"Drama,Fantasy,Romance",2.2,758,Drama
5557,tt0095717,movie,Un negro con un saxo,Un negro con un saxo,0,1989,95,Thriller,6.3,20,Thriller
5565,tt0113375,movie,I.D.,I.D.,0,1995,107,"Crime,Drama",7.3,6234,Crime
5569,tt0862748,movie,Lupin the 3rd,Rupan sansei,0,2014,133,"Action,Adventure,Comedy",5.6,1481,Action
5571,tt0060625,movie,Lenin v Polshe,Lenin v Polshe,0,1966,98,"Drama,History",6.9,71,Drama
5576,tt0291153,movie,Erkek Ali,Erkek Ali,0,1964,100,Drama,6.2,24,Drama
5579,tt0334892,movie,Aladin dan Lampu Wasiat,Aladin dan Lampu Wasiat,0,1982,92,"Action,Drama",5.6,13,Action
5581,tt11277548,movie,De Buttek,De Buttek,0,2019,94,Comedy,6.2,9,Comedy
5582,tt6954848,movie,Horizons,Horizonti,0,2017,97,"Drama,Thriller",6.6,100,Drama
5583,tt0901487,movie,The Good the Bad the Weird,Joheunnom nabbeunnom isanghannom,0,2008,139,"Action,Adventure,Comedy",7.3,33166,Action
5586,tt12306926,movie,DAU. Brave People,DAU. Smelye ludi,0,2020,153,Drama,5.7,74,Drama
5590,tt1424081,movie,The Blood of Rebirth,Yomigaeri no chi,0,2009,83,Drama,6.5,134,Drama
5599,tt0255655,movie,The Trade,The Trade,0,2003,91,Drama,5.9,61,Drama
5600,tt0133892,movie,Kertokaa se hänelle...,Kertokaa se hänelle...,0,1961,99,"Biography,Drama,History",4.3,33,Biography
5601,tt0065538,movie,Chanoc contra el tigre y el vampiro,Chanoc contra el tigre y el vampiro,0,1972,85,"Action,Adventure,Horror",5.7,34,Action
5602,tt0027741,movie,The High Command,The High Command,0,1937,84,Drama,6.4,96,Drama
5606,tt0274012,movie,Punjabi House,Punjabi House,0,1998,146,"Comedy,Drama,Romance",8.0,2178,Comedy
5607,tt0108345,movie,Tito's Second Time Among the Serbs,Tito po drugi put medju srbima,0,1994,45,Documentary,7.4,75,Documentary
5612,tt0109382,movie,Dear Diary,Caro diario,0,1993,100,"Biography,Comedy,Drama",7.3,7081,Biography
5615,tt0073326,movie,The Four Assassins,Ma Ge Bo Luo,0,1975,103,"Action,Adventure,Biography",6.4,286,Action
5620,tt1730714,movie,Rubble Kings,Rubble Kings,0,2010,71,"Biography,Documentary,History",7.1,1055,Biography
5626,tt5735560,movie,Rabbi Wolff,Rabbi Wolff,0,2016,90,"Documentary,Drama",7.8,41,Documentary
5628,tt2429414,movie,Hanna's Journey,Hannas Reise,0,2013,100,"Comedy,Romance",6.3,367,Comedy
5629,tt6927152,movie,Rampant,Chang-gwol,0,2018,121,"Action,Horror",6.3,3188,Action
5630,tt0366967,movie,Ritratti: Luigi Meneghello,Ritratti: Luigi Meneghello,0,2002,62,Documentary,8.0,5,Documentary
5638,tt3773506,movie,24 Hours Movie,24 Hours Movie,0,2014,90,Drama,5.8,40,Drama
5642,tt0061096,movie,Tiko and the Shark,Ti-Koyo e il suo pescecane,0,1962,95,Drama,7.5,45,Drama
5645,tt1433812,movie,Bury our Dogs,Enterrez nos chiens,0,2010,55,Drama,8.0,31,Drama
5652,tt0091464,movie,Malcolm,Malcolm,0,1986,90,"Comedy,Crime,Sci-Fi",7.2,1921,Comedy
5653,tt0197281,movie,La belle de Montparnasse,La belle de Montparnasse,0,1937,87,Comedy,4.8,6,Comedy
5654,tt0238274,movie,Hollywood Sins,Hollywood Sins,0,2000,108,Drama,5.5,96,Drama
5657,tt0096461,movie,As Tears Go By,Wong Gok ka moon,0,1988,102,"Crime,Drama,Romance",7.0,8159,Crime
5659,tt0035778,movie,Danger! Women at Work,Danger! Women at Work,0,1943,59,Comedy,7.0,43,Comedy
5662,tt2451670,movie,Freck Langsam,Freck Langsam,0,2010,85,Comedy,6.3,16,Comedy
5664,tt0036755,movie,The Desert Song,The Desert Song,0,1943,95,"Adventure,Musical,War",6.0,232,Adventure
5672,tt0288621,movie,Art Museum by the Zoo,Misulgwan yup dongmulwon,0,1998,108,"Comedy,Romance",7.0,509,Comedy
5673,tt9526152,movie,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,Gekijouban danjon ni deai o motomeru no wa machigatteiru daro ka: Orion no ya,0,2019,82,"Action,Adventure,Animation",6.7,620,Action
5674,tt5112692,movie,Secrets,Secrets,0,2017,117,Drama,6.7,96,Drama
5680,tt0064516,movie,Should a Schoolgirl Tell?,Josefine - Das liebestolle Kätzchen,0,1969,67,Comedy,4.4,47,Comedy
5681,tt0126328,movie,Gun Smoke,Gun Smoke,0,1935,57,Western,6.0,21,Western
5688,tt0435225,movie,The Novena,La neuvaine,0,2005,97,Drama,7.5,390,Drama
5689,tt0420116,movie,A Journey Into Bliss,Die Reise ins Glück,0,2004,73,Fantasy,6.3,215,Fantasy
5690,tt0157949,movie,La Madelon,La Madelon,0,1955,90,Comedy,5.9,27,Comedy
5696,tt0059824,movie,Town Tamer,Town Tamer,0,1965,89,Western,5.7,217,Western
5700,tt4202514,movie,Kamen Rider Movie War Full Throttle: Kamen Rider vs. Kamen Rider Drive & Gaim,Kamen Raidâ × Kamen Raidâ Doraibu ando Gaimu Mûbî Taisen Furu Surottoru,0,2014,93,"Action,Adventure,Fantasy",7.3,39,Action
5701,tt0099762,movie,Henry & June,Henry & June,0,1990,136,"Biography,Drama",6.3,12257,Biography
5702,tt7843898,movie,Changing Partners,Changing Partners,0,2017,92,Drama,7.7,38,Drama
5704,tt2862440,movie,Otdat kontsy,Otdat kontsy,0,2013,101,"Comedy,Drama",5.3,84,Comedy
5709,tt0365190,movie,Red Lights,Feux rouges,0,2004,105,"Crime,Drama,Mystery",6.7,2540,Crime
5714,tt2670528,movie,You Make Me Feel So Young,You Make Me Feel So Young,0,2013,77,Drama,5.8,18,Drama
5717,tt0022746,movie,Careless Lady,Careless Lady,0,1932,68,"Comedy,Romance",6.4,84,Comedy
5722,tt1839454,movie,After the Dawn,After the Dawn,0,2012,89,"Action,Drama,Horror",3.5,134,Action
5726,tt0312364,movie,Anomaliya,Anomaliya,0,1993,83,Sci-Fi,4.2,18,Sci-Fi
5738,tt4675996,movie,Vals,Vals,0,2014,120,"Drama,History",5.4,23,Drama
5740,tt10984600,movie,The last midnight chapter 2: The Wicked Die Young,The last midnight chapter 2: The Wicked Die Young,0,2017,93,"Adventure,Drama,Fantasy",7.2,6,Adventure
5742,tt0046719,movie,Apache,Apache,0,1954,91,Western,6.4,3940,Western
5743,tt0097951,movie,The Secret Nation,La nación clandestina,0,1989,128,Drama,7.3,156,Drama
5749,tt5764816,movie,The Swan,Svanurinn,0,2017,91,Drama,6.6,333,Drama
5755,tt0276213,movie,If Mother Could See Me Now,If Mother Could See Me Now,1,1974,61,Adult,4.2,5,Adult
5757,tt0296900,movie,Toyoil ohu 2shi,Toyoil ohu 2shi,0,1998,100,Drama,5.0,6,Drama
5761,tt0022836,movie,Dragnet Patrol,Dragnet Patrol,0,1931,59,"Action,Crime,Drama",5.1,36,Action
5763,tt0806008,movie,36 Steps,36 pasos,0,2006,98,Horror,4.7,292,Horror
5765,tt0415693,movie,Dear Soldier,Byeong jeongnim,0,1944,99,War,5.9,15,War
5768,tt0041171,movie,Bergkristall,Bergkristall,0,1949,86,"Drama,Romance",5.7,11,Drama
5771,tt0066766,movie,Andaz,Andaz,0,1971,166,"Drama,Romance",6.7,266,Drama
5773,tt0165853,movie,The Laughing Man,Der lachende Mann - Bekenntnisse eines Mörders,0,1966,66,"Documentary,War",7.0,133,Documentary
5782,tt0265612,movie,Rain for a Dusty Summer,Rain for a Dusty Summer,0,1971,93,"Drama,Western",4.5,40,Drama
5787,tt0273083,movie,The Migration of the Angel,Angelozis gadaprena,0,2001,77,Drama,8.4,7,Drama
5789,tt5073300,movie,After Circus,After Circus,0,2015,78,Documentary,7.3,7,Documentary
5805,tt0028316,movie,Straight from the Shoulder,Straight from the Shoulder,0,1936,67,Drama,5.3,9,Drama
5813,tt5699696,movie,Automation and the Future of Jobs,Automation and the Future of Jobs,0,2016,58,Documentary,8.2,12,Documentary
5816,tt2224902,movie,Saguni,Saguni,0,2012,148,"Action,Comedy,Drama",4.5,881,Action
5819,tt3401026,movie,This Little Piggy,This Little Piggy,0,2017,91,Drama,6.4,34,Drama
5821,tt0016959,movie,Her Man o' War,Her Man o' War,0,1926,60,Drama,7.5,8,Drama
5823,tt0137387,movie,Bim,Bim,0,1951,45,"Drama,Family",7.5,54,Drama
5825,tt1698027,movie,Victim,Victim,0,2011,86,"Action,Drama",5.1,384,Action
5828,tt0078844,movie,Fine Manners,Les belles manières,0,1978,86,Drama,6.8,74,Drama
5830,tt0817928,movie,Laa-thaa-phii,Laa-thaa-phii,0,2006,100,Horror,4.8,419,Horror
5834,tt0075906,movie,Follow the Star,Da sha xing yu xiao mei tou,0,1978,90,"Action,Comedy",5.5,48,Action
5841,tt1081919,movie,All Ages Night,All Ages Night,0,2009,93,"Drama,Music,Romance",6.7,68,Drama
5842,tt0248180,movie,Message in a Cell Phone,Message in a Cell Phone,0,2000,85,Family,5.1,165,Family
5845,tt1342918,movie,Pigweed Philosopher: The Untethered Zen of Kimball Johnson,Pigweed Philosopher: The Untethered Zen of Kimball Johnson,0,2009,90,"Biography,Documentary",8.4,13,Biography
5847,tt0107616,movie,Much Ado About Nothing,Much Ado About Nothing,0,1993,111,"Comedy,Drama,Romance",7.3,44815,Comedy
5853,tt5424898,movie,In the Last Days of the City,Akher ayam el madina,0,2016,118,Drama,6.9,446,Drama
5861,tt1853565,movie,Found Footage,Found Footage,0,2011,64,Horror,4.5,111,Horror
5863,tt6544220,movie,The Mandela Effect,The Mandela Effect,0,2019,80,"Drama,Sci-Fi,Thriller",5.7,2279,Drama
5865,tt2176039,movie,Woodstock in Timbuktu,Woodstock in Timbuktu,0,2013,90,Documentary,7.5,6,Documentary
5867,tt0046532,movie,War Arrow,War Arrow,0,1953,78,"Romance,War,Western",5.9,703,Romance
5872,tt2061715,movie,"Istoriya pro Richarda, milorda i prekrasnuyu Zhar-ptitsu","Istoriya pro Richarda, milorda i prekrasnuyu Zhar-ptitsu",0,1997,87,"Comedy,Crime",4.0,8,Comedy
5881,tt0280674,movie,The First $20 Million Is Always the Hardest,The First $20 Million Is Always the Hardest,0,2002,105,Comedy,5.6,3023,Comedy
5883,tt9612982,movie,The Assent,The Assent,0,2019,93,"Horror,Thriller",4.1,1231,Horror
5884,tt0778766,movie,Lózko Wierszynina,Lózko Wierszynina,0,1997,80,Drama,5.9,7,Drama
5886,tt0079001,movie,Il corpo della ragassa,Il corpo della ragassa,0,1979,95,"Comedy,Drama",6.2,65,Comedy
5887,tt2130051,movie,Kosnice,Kosnice,0,2012,72,"Comedy,Drama,Romance",7.5,57,Comedy
5888,tt9009474,movie,Decoding the Driftless,Decoding the Driftless,0,2018,61,Documentary,8.5,25,Documentary
5891,tt8009306,movie,Chalthe Chalthe,Chalthe Chalthe,0,2018,135,"Action,Comedy,Drama",6.8,13,Action
5895,tt0435706,movie,Nina's Heavenly Delights,Nina's Heavenly Delights,0,2006,94,Comedy,6.3,2058,Comedy
5904,tt6795696,movie,The Talk: Race in America,The Talk: Race in America,0,2017,115,Documentary,6.9,23,Documentary
5910,tt0278487,movie,Hotel,Hotel,0,2001,93,Comedy,4.1,1930,Comedy
5912,tt0870197,movie,Il silenzio intorno,Il silenzio intorno,0,2006,78,Drama,4.0,10,Drama
5919,tt4004754,movie,Patient 27,Paciente 27,0,2014,86,Horror,5.7,27,Horror
5920,tt0286483,movie,Kanto County Sex Unit,Bankaku: Kantô sex gundan,0,1973,72,"Action,Crime",6.6,5,Action
5921,tt3472928,movie,To Be a Miss,To Be a Miss,0,2016,84,"Documentary,Drama,News",6.3,177,Documentary
5922,tt0289631,movie,Xenodoheio Kastri,Xenodoheio Kastri,0,1988,86,"Comedy,Musical",4.6,47,Comedy
5924,tt2814858,movie,United Natures,United Natures,0,2013,104,"Documentary,Family,News",7.8,8,Documentary
5925,tt0067385,movie,The Troubles of Alfred,Les malheurs d'Alfred,0,1972,98,"Comedy,Romance,Sport",6.1,711,Comedy
5928,tt7678486,movie,Night Accident,Tunku kyrsyk,0,2017,90,Drama,6.8,40,Drama
5933,tt1105369,movie,Mehdi meshki va shalvarak-e dagh,Mehdi meshki va shalvarak-e dagh,0,1972,90,"Biography,Comedy,Drama",3.8,18,Biography
5934,tt4693860,movie,Rodeo & Juliet,Rodeo & Juliet,0,2015,88,"Family,Romance",4.7,944,Family
5935,tt5933664,movie,Samarpanam,Samarpanam,0,2017,118,"Crime,Drama,Mystery",5.9,56,Crime
5937,tt0046937,movie,Drums Across the River,Drums Across the River,0,1954,78,Western,6.2,764,Western
